6
8
11
5
6
6
4
7
20
7
3
6
4
5
9
6
8
5
7
9
11
10
4
4
5
18
5
23
6
3
14
5
5
6
13
7
13
6
6
5
5
10
5
6
19
9
7
6
7
9
5
6
4
2
4
2
4
2
3
4
9
15
6
10
4
6
7
5
4
4
2
2
3
15
5
6
9
6
5
10
6
5
10
6
6
11
8
6
6
5
10
9
5
5
12
6
6
6
3
9
9
5
9
9
6
7
13
7
9
11
9
8
17
5
7
3
6
5
8
8
9
12
10
16
9
5
14
5
5
5
6
6
5
10
5
10
5
7
6
9
10
10
11
7
9
5
6
7
8
6
10
10
13
5
9
5
6
8
9
5
6
3
5
9
19
9
9
6
10
4
6
5
22
8
6
4
12
7
8
6
9
6
4
9
9
6
8
6
5
8
6
7
4
5
7
8
9
6
8
6
4
4
4
5
4
7
9
6
6
16
5
11
16
9
7
9
9
12
10
6
6
6
5
5
7
8
8
9
7
5
7
6
9
10
6
5
5
7
6
5
8
6
6
9
10
7
5
20
16
21
5
9
3
24
10
3
8
4
8
17
5
7
9
6
3
9
5
12
4
6
3
6
10
10
7
5
16
6
8
5
7
10
3
10
9
11
6
6
5
9
6
6
12
4
13
4
12
7
5
9
6
4
14
5
7
7
7
15
7
5
5
8
5
6
6
8
7
7
9
10
3
